cur_sna_20m_0264,20.3120823,-108.75172,30.1532936,,SINT,FW,,FALSE,SINT
cur_sna_20m_0265,21.2899036,-97.932678,26.1061172,,SINT,FW,,TRUE,SINT
cur_sna_20m_0267,22.5622845,-93.291061,25.9132862,,SINT,FW,,TRUE,SINT
cur_sna_20m_0268,15.6545267,-92.679924,22.3557796,,SINT,FW,,FALSE,SINT
cur_sna_20m_0269,22.4438534,-83.316231,20.1739025,,SINT,FW,,TRUE,SINT
cur_sna_20m_0270,24.5953636,-82.219215,20.8328686,,SINT,FW,,TRUE,SINT
cur_sna_20m_0271,18.9311371,-80.05632,20.9748344,,SINT,FW,,FALSE,SINT
cur_sna_20m_0272,19.0252762,-80.887619,20.7197514,,SINT,FW,,TRUE,SINT
cur_sna_20m_0273,19.3555183,-77.015053,21.3346844,,SINT,FW,,TRUE,SINT
cur_sna_20m_0274,18.4445057,-72.933716,15.1147413,,SINT,FW,NOISE,TRUE,SINT
cur_sna_20m_0275,12.9305973,-52.155022,8.57290745,,SINT,FW,,FALSE,SINT
cur_sna_20m_0276,8.20243835,-53.994507,7.21473837,,SINT,FW,,FALSE,SINT
cur_sna_20m_0277,4.13020897,-49.056816,3.26245904,,SINT,FW,,FALSE,SINT
cur_sna_20m_0278,12.7726879,-42.107304,5.93552399,,SINT,FW,,TRUE,SINT
cur_sna_20m_0279,-4.7870927,-14.117938,-5.4096279,,SINT,FW,,FALSE,SINT
cur_sna_20m_0280,-6.6174703,-15.903524,-6.4671626,,SINT,FW,,FALSE,SINT
cur_sna_20m_0281,-1.7351983,-7.2458615,-9.3748131,,SINT,FW,,FALSE,SINT
cur_sna_20m_0282,0.52639216,-6.2103434,-10.925055,,MPHA,FW,,FALSE,PAST
cur_sna_20m_0283,-6.9644146,18.4462318,-18.301985,,SINT,FW,,FALSE,SINT
cur_sna_20m_0284,-1.7534186,20.0253201,-17.156385,,SINT,FW,,FALSE,SINT
cur_sna_20m_0285,42.1726036,-137.11536,46.6259308,,SINT,FW,,FALSE,SINT
cur_sna_20m_0286,43.5140724,-135.02078,46.1286697,,SINT,FW,,FALSE,SINT
cur_sna_20m_0287,39.111599,-105.78485,33.7943115,,MPHA,FW,,TRUE,MPHA
cur_sna_20m_0288,33.3441277,-90.145035,26.9002171,,SINT,FW,,TRUE,SINT
cur_sna_20m_0289,29.9650269,-83.612305,25.557991,,SINT,FW,,FALSE,SINT
cur_sna_20m_0290,28.6698704,-81.68248,26.1941814,,SINT,FW,,FALSE,PAST
cur_sna_20m_0291,24.3805161,-71.725105,17.541832,,SINT,FW,,FALSE,SIDE
cur_sna_20m_0292,14.8384104,-45.650387,7.59356785,,MPHA,FW,,FALSE,SIDE
cur_sna_20m_0293,13.5007391,-33.144451,4.6965456,,SINT,FW,,FALSE,CNAT
cur_sna_20m_0294,13.2433786,-33.584015,5.03741646,,SINT,FW,,FALSE,OANN
cur_sna_20m_0295,12.1987495,-13.011057,0.23333995,,SINT,FW,,FALSE,SINT
cur_sna_20m_0296,8.03693771,-2.7674723,-10.496878,,SINT,FW,,FALSE,MPHA
cur_sna_20m_0297,8.64731598,2.68114638,-12.20275,,MPHA,FW,,TRUE,SINT
cur_sna_20m_0298,1.23090911,14.0862732,-11.442055,,SINT,FW,,FALSE,SINT
cur_sna_20m_0299,37.3578987,-144.28731,50.9615936,,SINT,FW,,FALSE,SINT
cur_sna_20m_0300,0.46489879,1.6213342,-12.465425,,SINT,FW,,FALSE,OANN
cur_sna_20m_0301,-7.1633191,19.8180656,-18.484186,,SINT,FW,,FALSE,SINT
cur_sna_20m_0302,40.3019905,-118.04633,43.7395363,,OANN,FW,,FALSE,OANN
cur_sna_20m_0303,28.8095589,-136.50119,46.3237801,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0304,26.1858406,-134.47038,42.3115234,,OFRA,FW,,FALSE,OFRA
cur_sna_20m_0305,34.4320297,-129.60785,44.7105255,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0306,35.76894,-119.43108,42.5316849,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0307,36.5668373,-116.78002,41.7603607,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0308,34.2536201,-107.89461,34.4153175,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0309,22.9889431,-92.056641,25.3659191,,SINT,FW,,TRUE,SINT
cur_sna_20m_0310,17.6488857,-90.28624,22.3656483,,OFRA,FW,,FALSE,EFAS
cur_sna_20m_0311,13.15835,-75.167213,18.1446209,,OFRA,FW,,FALSE,OFRA
cur_sna_20m_0312,13.4908705,-47.458748,9.08535194,,MPHA,FW,,TRUE,MPHA
cur_sna_20m_0313,0.36392814,-44.359024,4.12108898,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0314,0.42086649,-42.626579,4.38907862,,OFRA,FW,,FALSE,OFRA
cur_sna_20m_0315,6.49960232,-29.916428,5.64096308,,OANN,FW,,TRUE,OANN
cur_sna_20m_0316,6.22250271,-27.17124,3.5008409,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0317,4.33290911,-28.391998,2.54427695,,SINT,FW,,FALSE,PAST
cur_sna_20m_0318,1.78283131,-26.502405,0.08985537,,OFRA,FW,,FALSE,SINT
cur_sna_20m_0319,-2.3858135,-28.010891,-0.8378598,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0320,-6.6174703,0.65717846,-14.087029,,OFRA,FW,,FALSE,OFRA
cur_sna_20m_0321,-4.0818167,5.4589777,-10.909871,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0322,-4.4522953,11.922617,-13.08947,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0323,-3.9603481,13.7529945,-13.03405,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0324,-4.8933778,16.3501415,-14.029332,,OFRA,FW,,FALSE,OFRA
cur_sna_20m_0325,-6.6060824,15.6296816,-14.386905,,OFAV,FW,,TRUE,OFAV
cur_sna_20m_0326,-9.6344423,14.9547729,-15.241738,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0327,40.112957,-120.00425,45.2070274,,OFRA,FW,,FALSE,OFRA
cur_sna_20m_0328,19.4769859,-46.613781,10.011549,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0329,18.6396141,-39.13512,8.25936699,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0330,34.3416862,-149.17413,48.7129097,,PAST,FW,,TRUE,PAST
cur_sna_20m_0331,31.4439049,-147.73625,47.5323906,,PAST,FW,,TRUE,PAST
cur_sna_20m_0332,27.2016201,-140.53773,46.9144173,,SINT,FW,,TRUE,SINT
cur_sna_20m_0333,37.1210365,-137.29984,49.0499878,,PAST,FW,,FALSE,PAST
cur_sna_20m_0334,37.385231,-139.77097,48.7812386,,PAST,FW,,FALSE,PAST
cur_sna_20m_0335,33.0928383,-134.21074,43.6947479,,PAST,FW,NOISE,TRUE,PAST
cur_sna_20m_0337,27.6935673,-136.05176,45.2632065,,PAST,FW,NOISE,TRUE,PAST
cur_sna_20m_0338,29.9673042,-134.88489,43.924778,,PAST,FW,,FALSE,PAST
cur_sna_20m_0339,38.658371,-142.28992,50.765728,,PAST,FW,,TRUE,PAST
cur_sna_20m_0340,28.1748848,-122.73425,37.1931496,,SINT,FW,,FALSE,PAST
cur_sna_20m_0341,25.2983608,-121.0633,35.2329521,,PAST,FW,,TRUE,PAST
cur_sna_20m_0342,32.2250977,-119.39311,39.189785,,PAST,FW,,TRUE,PAST
cur_sna_20m_0343,36.0855179,-115.86521,41.0922852,,PAST,FW,,TRUE,PAST
cur_sna_20m_0344,30.7849388,-113.89515,33.9188156,,PAST,FW,,TRUE,PAST
cur_sna_20m_0345,20.4145718,-105.86988,29.2255783,,PAST,FW,,FALSE,PAST
cur_sna_20m_0346,25.2535706,-103.27349,30.7613945,,PAST,FW,,FALSE,PAST
cur_sna_20m_0347,29.5004101,-100.18668,33.7130775,,PAST,FW,,FALSE,PAST
cur_sna_20m_0348,26.5259514,-91.743103,27.260067,,PAST,FW,,FALSE,PAST
cur_sna_20m_0349,25.5314293,-83.493118,25.6346684,,PAST,FW,,TRUE,PAST
cur_sna_20m_0350,19.1566143,-74.920479,18.5120621,,PAST,FW,,TRUE,PAST
cur_sna_20m_0351,19.7912865,-70.430702,16.9003277,,PAST,FW,,TRUE,PAST
cur_sna_20m_0352,18.943285,-71.132187,15.9217472,,PAST,FW,,TRUE,PAST
cur_sna_20m_0353,18.8407955,-69.54702,16.3916779,,PAST,FW,,FALSE,PAST
cur_sna_20m_0354,19.3418522,-66.51487,16.6065254,,PAST,FW,,FALSE,PAST
cur_sna_20m_0355,18.78158,-67.242157,16.0303097,,PAST,FW,,FALSE,PAST
cur_sna_20m_0356,18.4171753,-68.015762,16.2481937,,PAST,FW,,FALSE,PAST
cur_sna_20m_0357,11.5321913,-51.272854,8.5258379,,PAST,FW,,TRUE,PAST
cur_sna_20m_0358,10.9635677,-50.896305,7.64746952,,PAST,FW,,FALSE,PAST
cur_sna_20m_0359,6.22705793,-53.491932,4.83927107,,PAST,FW,,FALSE,PAST
cur_sna_20m_0360,5.83304453,-50.794575,5.08828163,,PAST,FW,,FALSE,PAST
cur_sna_20m_0361,12.5077353,-43.384239,7.22005272,,PAST,FW,,TRUE,PAST
cur_sna_20m_0363,4.69275951,-44.79631,3.82121396,,PAST,FW,,TRUE,PAST
cur_sna_20m_0364,11.0349302,-39.586834,3.94799662,,PAST,FW,,TRUE,PAST
cur_sna_20m_0365,-0.2821321,-38.408588,1.5148319,,PAST,FW,,FALSE,AAGA
cur_sna_20m_0367,6.74253941,-29.568724,2.89198041,,PAST,FW,,FALSE,PAST
cur_sna_20m_0368,-0.5440484,-31.410488,2.73027539,,PAST,FW,,FALSE,PAST
cur_sna_20m_0369,3.77415442,-27.186424,0.22347064,,PAST,FW,,FALSE,PAST
cur_sna_20m_0370,6.83971405,-26.344496,2.74318147,,PAST,FW,,FALSE,OFRA
cur_sna_20m_0371,-5.6677389,-19.562002,-4.5957894,,PAST,FW,,TRUE,PAST
cur_sna_20m_0372,0.2227211,-18.162079,-2.5915604,,PAST,FW,,FALSE,PAST
cur_sna_20m_0373,-5.9152308,0.98969829,-12.465425,,PAST,FW,NOISE,TRUE,PAST
cur_sna_20m_0374,-7.8594851,-2.0379024,-13.437933,,PAST,FW,,FALSE,PAST
cur_sna_20m_0375,-2.1565418,10.3124008,-12.447965,,PAST,FW,,FALSE,PAST
cur_sna_20m_0376,42.9750557,-137.77736,47.2848969,,PAST,FW,,TRUE,PAST
cur_sna_20m_0377,40.7423134,-137.86847,47.3008423,,PAST,FW,,TRUE,PAST
cur_sna_20m_0378,39.801693,-138.44771,47.4633064,,PAST,FW,,FALSE,SINT
cur_sna_20m_0379,39.0197411,-136.95213,47.2848969,,PAST,FW,,FALSE,PAST
cur_sna_20m_0380,40.9366646,-136.1922,46.4422112,,PAST,FW,,FALSE,PAST
cur_sna_20m_0381,39.1996651,-136.53763,46.6851463,,PAST,FW,,TRUE,PAST
cur_sna_20m_0382,38.6500206,-136.08516,46.9774323,,PAST,FW,,TRUE,PAST
cur_sna_20m_0383,44.5010033,-130.67905,46.3754044,,PAST,FW,,TRUE,PAST
cur_sna_20m_0384,43.8002815,-129.37857,46.2994843,,PAST,FW,,TRUE,PAST
cur_sna_20m_0385,40.7354813,-121.00257,44.3263817,,PAST,FW,,FALSE,OFRA
cur_sna_20m_0386,39.981617,-121.54007,43.837471,,PAST,FW,,FALSE,PAST
cur_sna_20m_0387,40.7666092,-122.55206,44.5662842,,PAST,FW,,TRUE,PAST
cur_sna_20m_0388,41.3390274,-112.85583,41.1454277,,PAST,FW,,FALSE,AAGA
cur_sna_20m_0389,42.6827736,-113.19595,41.7216415,,PAST,FW,,FALSE,PAST
cur_sna_20m_0390,41.4491081,-113.54745,41.7406235,,PAST,FW,,FALSE,PAST
cur_sna_20m_0391,39.7288132,-113.92096,41.2342529,,PAST,FW,,FALSE,PAST
cur_sna_20m_0392,37.862751,-112.19535,38.3486176,,PAST,FW,,TRUE,PAST
cur_sna_20m_0393,39.9869308,-105.26178,33.6584167,,PAST,FW,,TRUE,PAST
cur_sna_20m_0394,35.9253311,-100.12366,32.2964516,,PAST,FW,,TRUE,PAST
cur_sna_20m_0395,31.0210438,-103.77227,32.2379951,,PAST,FW,,FALSE,PAST
cur_sna_20m_0396,33.2940216,-94.410095,30.472147,,PAST,FW,,TRUE,PAST
cur_sna_20m_0397,31.9874763,-88.981216,26.6701851,,PAST,FW,,TRUE,PAST
cur_sna_20m_0398,30.5116348,-81.752319,26.4128246,,PAST,FW,,FALSE,PAST
cur_sna_20m_0399,28.5074062,-82.383957,25.6217613,,PAST,FW,,FALSE,PAST
cur_sna_20m_0400,28.3844185,-83.139343,25.6832542,,PAST,FW,,FALSE,PAST
cur_sna_20m_0401,29.0988045,-82.917664,26.0818233,,PAST,FW,,FALSE,PAST
cur_sna_20m_0402,28.4557819,-79.322952,25.5336971,,PAST,FW,,TRUE,PAST
cur_sna_20m_0403,25.3583355,-68.246552,18.2182598,,PAST,FW,,TRUE,PAST
cur_sna_20m_0404,21.7780533,-65.026878,17.560812,,PAST,FW,,FALSE,AAGA
cur_sna_20m_0405,18.4672794,-63.856987,16.1798687,,PAST,FW,,FALSE,PAST
cur_sna_20m_0406,16.8221416,-49.859268,12.4363623,,PAST,FW,,TRUE,PAST
cur_sna_20m_0407,19.6394501,-48.999878,11.1480379,,PAST,FW,,FALSE,PAST
cur_sna_20m_0408,22.3732491,-43.753201,10.036602,,PAST,FW,,TRUE,PAST
cur_sna_20m_0409,16.1646938,-32.871906,4.89089537,,PAST,FW,,FALSE,PAST
cur_sna_20m_0410,14.5446091,-34.305233,5.6105957,,PAST,FW,,FALSE,PAST
cur_sna_20m_0411,13.8006144,-33.412441,5.26592922,,PAST,FW,,TRUE,PAST
cur_sna_20m_0412,13.3838263,-33.848209,5.47849894,,PAST,FW,,FALSE,AAGA
cur_sna_20m_0413,10.9172573,-31.650389,3.97760439,,PAST,FW,,TRUE,PAST
cur_sna_20m_0414,11.7493162,-28.348724,2.08193779,,PAST,FW,,FALSE,PAST
cur_sna_20m_0415,8.40286064,-27.01409,1.31213152,,PAST,FW,,FALSE,PAST
cur_sna_20m_0416,14.9591198,-28.557499,1.74410367,,PAST,FW,,FALSE,PAST
cur_sna_20m_0417,10.0161133,-26.211639,0.65392441,,PAST,FW,,FALSE,PAST
cur_sna_20m_0418,12.9230051,-21.084913,3.711133,,PAST,FW,,FALSE,PAST
cur_sna_20m_0419,11.7538719,-15.152698,1.89062488,,PAST,FW,,FALSE,OFRA
cur_sna_20m_0420,9.48620796,-7.2686372,-5.242609,,PAST,FW,NOISE,TRUE,PAST
cur_sna_20m_0421,9.18253708,-3.7559216,-9.8895359,,ALAM,FW,,TRUE,ALAM
cur_sna_20m_0422,3.56082559,-9.5044155,-4.1964622,,PAST,FW,,FALSE,PAST
cur_sna_20m_0423,3.21691799,10.6031656,-10.835471,,PAST,FW,,FALSE,PAST
cur_sna_20m_0424,2.16545701,10.7504463,-10.863561,,PAST,FW,,FALSE,PAST
cur_sna_20m_0425,10.0738115,18.906292,-8.1699982,,PAST,FW,,TRUE,PAST
cur_sna_20m_0426,2.25959492,15.52036,-11.080686,,PAST,FW,,FALSE,PAST
cur_sna_20m_0427,39.8070068,-144.55226,49.8334579,,PPOR,FW,,TRUE,PPOR
cur_sna_20m_0428,35.3430405,-138.7605,49.5085297,,PPOR,FW,,TRUE,PPOR
cur_sna_20m_0429,37.8270721,-136.61961,48.5056572,,PPOR,FW,,FALSE,PAST
cur_sna_20m_0430,31.4188519,-135.36925,44.2770348,,PPOR,FW,,TRUE,PPOR
cur_sna_20m_0431,20.6134758,-70.367691,16.6422081,,PPOR,FW,,FALSE,PAST
cur_sna_20m_0432,6.61727524,-35.609501,6.19516277,,MDEC,FW,RARE,TRUE,MDEC
cur_sna_20m_0433,-0.42258,-20.1367,-3.1746089,,PPOR,FW,,FALSE,OANN
cur_sna_20m_0434,1.74183571,-17.940399,-3.3142974,,PPOR,FW,NO_CORAL,FALSE,SIDE
cur_sna_20m_0435,-6.0959153,-17.803747,-5.2092052,,PPOR,FW,,FALSE,PAST
cur_sna_20m_0436,41.2410927,-134.71332,45.720993,,PPOR,FW,,FALSE,AAGA
cur_sna_20m_0437,41.6654739,-126.23406,45.3884735,,MDEC,FW,,FALSE,MDEC
cur_sna_20m_0438,18.3556805,-70.906708,14.9317799,,SCOL,FW,RARE,TRUE,SCOL
cur_sna_20m_0439,25.8859653,-116.73827,36.72929,,SIDE,FW,,TRUE,SIDE
cur_sna_20m_0441,15.6089764,-67.744736,16.4379883,,SIDE,FW,,FALSE,SIDE
cur_sna_20m_0442,13.550086,-66.472351,13.8248987,,SIDE,FW,,FALSE,SIDE
cur_sna_20m_0443,13.9949646,-51.165051,9.55907917,,SIDE,FW,,TRUE,SIDE
cur_sna_20m_0444,7.17299318,-48.70076,4.12943983,,SIDE,FW,,TRUE,SIDE
cur_sna_20m_0445,4.12489462,-46.764099,3.33230352,,SIDE,FW,,FALSE,SIDE
cur_sna_20m_0446,-3.0812204,-28.438309,-0.8408965,,SIDE,FW,,FALSE,OFRA
cur_sna_20m_0447,-4.1577344,-25.241411,-0.3056762,,SIDE,FW,,TRUE,SIDE
cur_sna_20m_0448,-0.7125859,-16.482018,-2.5399363,,SIDE,FW,,TRUE,SIDE
cur_sna_20m_0449,-6.0169606,-13.895499,-7.199769,,SIDE,FW,,TRUE,SIDE
cur_sna_20m_0450,46.1423454,-124.61474,45.5296783,,SIDE,FW,,TRUE,SIDE
cur_sna_20m_0451,34.9103088,-106.64272,33.4177589,,SIDE,FW,,FALSE,SIDE
cur_sna_20m_0453,32.6229095,-91.557106,27.2691765,,SIDE,FW,,FALSE,SINT
cur_sna_20m_0454,27.0406742,-82.119003,24.4389629,,SIDE,FW,NOISE,TRUE,SINT
cur_sna_20m_0455,24.0684929,-71.312111,17.7430153,,SIDE,FW,,FALSE,SIDE
cur_sna_20m_0456,23.1195221,-70.617462,17.2556229,,SIDE,FW,,TRUE,SIDE
cur_sna_20m_0457,22.6230183,-70.119446,16.7462139,,SIDE,FW,,FALSE,SIDE
cur_sna_20m_0458,11.3659315,-17.721756,4.86128759,,SIDE,FW,,FALSE,OANN
cur_sna_20m_0459,-7.3227463,17.8867168,-14.046793,,AAGA,FW,,FALSE,AAGA
cur_sna_20m_0460,-10.568991,12.9011965,-17.14196,,ALAM,FW,,TRUE,ALAM
cur_sna_20m_0461,-2.6234362,13.1980352,-12.471499,,EFAS,FW,,FALSE,AAGA
cur_sna_20m_0462,-2.3911278,1.29488778,-13.362774,,AAGA,FW,,TRUE,AAGA
cur_sna_20m_0464,-10.942506,-10.167177,-10.62442,,PAST,FW,,FALSE,PAST
cur_sna_20m_0465,-10.612264,-10.361527,-9.6367292,,AAGA,FW,,FALSE,AAGA
cur_sna_20m_0466,-0.3238869,-21.071247,-2.9088967,,EFAS,FW,,TRUE,EFAS
cur_sna_20m_0467,3.23893428,-20.541342,-2.9468555,,PPOR,FW,,FALSE,PPOR
cur_sna_20m_0468,1.09881222,-24.615849,-0.0285764,,PAST,FW,,FALSE,PAST
cur_sna_20m_0469,-10.348828,-25.911764,-4.6671524,,EFAS,FW,,TRUE,EFAS
cur_sna_20m_0470,-1.6076564,-29.94224,1.61959851,,PAST,FW,,TRUE,PAST
cur_sna_20m_0471,-1.0132202,-30.734062,2.84035635,,AAGA,FW,,TRUE,AAGA
cur_sna_20m_0472,-1.7192556,-31.56612,2.58071756,,AAGA,FW,,TRUE,AAGA
cur_sna_20m_0473,5.37450123,-28.306211,1.77143407,,MCAV,FW,,FALSE,MCAV
cur_sna_20m_0474,0.65924829,-26.436356,0.68049562,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0475,-1.4550617,-43.563404,2.90109038,,CNAT,FW,,TRUE,CNAT
cur_sna_20m_0476,-1.003351,-45.196396,3.5213387,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0477,2.29755378,-45.221451,2.92766166,,PAST,FW,,FALSE,PAST
cur_sna_20m_0478,6.00689602,-47.941582,4.01404524,,SIDE,FW,NOISE,TRUE,SIDE
cur_sna_20m_0479,6.42672157,-59.940388,8.37172508,,SINT,FW,,TRUE,SINT
cur_sna_20m_0480,18.291151,-68.673965,16.4812622,,MMIR,FW,NOISE,TRUE,MMIR
cur_sna_20m_0481,17.5342503,-68.301208,16.5738811,,AAGA,FW,,TRUE,AAGA
cur_sna_20m_0482,16.6634731,-69.711006,16.2041626,,AAGA,FW,,TRUE,AAGA
cur_sna_20m_0483,20.9103146,-76.275612,21.1327438,,CNAT,FW,,TRUE,CNAT
cur_sna_20m_0484,18.5090351,-82.988266,20.2369137,,EFAS,FW,,FALSE,EFAS
cur_sna_20m_0485,23.056509,-80.412376,21.0568256,,SINT,FW,,FALSE,ALAM
cur_sna_20m_0487,33.1171341,-123.36134,35.4402084,,SINT,FW,,TRUE,ALAM
cur_sna_20m_0488,34.060791,-122.74868,36.4430809,,AAGA,FW,,TRUE,MPHA
cur_sna_20m_0489,33.4283943,-131.14291,44.2610931,,MMEA,FW,,TRUE,MMEA
cur_sna_20m_0490,30.0804214,-140.0769,47.3828316,,AAGA,FW,,TRUE,AAGA
cur_sna_20m_0491,28.2538395,-135.10353,45.6314087,,AAGA,FW,,FALSE,AAGA
cur_sna_20m_0492,32.4217262,-146.94368,47.7434425,,ALAM,FW,,TRUE,ALAM
cur_sna_20m_0493,32.9994583,-147.14485,48.1723747,,PPOR,FW,,FALSE,PPOR
cur_sna_20m_0494,25.7204647,-137.98386,43.8663216,,AAGA,FW,,FALSE,AAGA
cur_sna_20m_0495,25.9391079,-137.1237,43.9733658,,AAGA,FW,,TRUE,AAGA
cur_sna_20m_0496,25.0850315,-137.35982,43.2035599,,AAGA,FW,,TRUE,AAGA
cur_sna_20m_0497,24.1117668,-127.6264,38.6841736,,MCAV,FW,,TRUE,MCAV
cur_sna_20m_0498,22.0202312,-123.81077,37.6547279,,MMEA,FW,,TRUE,MMEA
cur_sna_20m_0499,20.0896435,-116.71853,34.4593506,,PAST,FW,,TRUE,PAST
cur_sna_20m_0500,22.4210777,-117.9241,33.2272034,,PAST,FW,,FALSE,PAST
cur_sna_20m_0501,15.8329334,-96.346756,24.0001583,,EFAS,FW,,TRUE,EFAS
cur_sna_20m_0502,14.7647705,-98.162712,25.2755756,,OFAV,FW,,TRUE,OFAV
cur_sna_20m_0503,13.9570055,-90.019012,22.7733269,,AAGA,FW,,FALSE,AAGA
cur_sna_20m_0504,9.98346901,-76.46389,16.8259277,,AAGA,FW,,FALSE,OANN
cur_sna_20m_0505,11.8806543,-70.183212,13.6798954,,AAGA,FW,,FALSE,AAGA
cur_sna_20m_0506,-7.1929269,-38.587753,1.2589891,,MMEA,FW,,TRUE,MMEA
cur_sna_20m_0507,-6.3866801,-36.596432,-0.8135661,,SINT,FW,,TRUE,SINT
cur_sna_20m_0508,-11.968155,-20.185287,-7.3295884,,MCAV,FW,,TRUE,MCAV
cur_sna_20m_0509,6.03346729,21.2270985,-9.032424,,PAST,FW,,FALSE,PAST
cur_sna_20m_0510,6.25514746,14.7315741,-9.8849812,,NO_CORAL,FW,NO_CORAL,FALSE,PAST
cur_sna_20m_0511,5.8763175,13.9587317,-10.327581,,AAGA,FW,,FALSE,AAGA
cur_sna_20m_0512,12.7278967,-1.1428319,-4.658042,,SINT,FW,,FALSE,SINT
cur_sna_20m_0513,4.51511192,-7.9526563,-6.1483078,,PAST,FW,,FALSE,OFRA
cur_sna_20m_0514,8.43778324,-17.601805,-3.1685355,,SINT,FW,,TRUE,SINT
cur_sna_20m_0515,7.76970673,-28.047331,2.97928572,,PAST,FW,,FALSE,PAST
cur_sna_20m_0516,9.69422245,-35.286091,4.08996296,,SINT,FW,NO_CORAL,FALSE,SINT
cur_sna_20m_0517,22.2031937,-42.256104,7.24662399,,ALAM,FW,,FALSE,PAST
cur_sna_20m_0518,23.9546165,-42.776138,10.4921083,,PAST,FW,,FALSE,PAST
cur_sna_20m_0519,22.8150902,-43.208111,9.72837543,,MCAV,FW,,FALSE,MCAV
cur_sna_20m_0520,26.9731083,-44.276272,11.24825,,MMEA,FW,,FALSE,MMEA
cur_sna_20m_0521,24.9552135,-41.502239,10.8770113,,EFAS,FW,,TRUE,EFAS
cur_sna_20m_0522,20.596014,-45.990498,8.34287643,,AAGA,FW,,TRUE,AAGA
cur_sna_20m_0523,31.8136253,-77.173721,21.3847904,,SINT,FW,,TRUE,SINT
cur_sna_20m_0524,28.8702927,-84.756386,25.6225204,,MCAV,FW,,FALSE,MCAV
cur_sna_20m_0525,32.1172943,-83.30864,24.5748558,,SINT,FW,,FALSE,SSID
cur_sna_20m_0526,41.6138496,-116.06033,43.7683868,,AAGA,FW,,FALSE,AAGA
cur_sna_20m_0527,40.6550102,-117.77075,43.0479279,,AAGA,FW,,FALSE,AAGA
cur_sna_20m_0528,37.0656166,-122.40781,43.5383568,,MMEA,FW,,TRUE,MMEA
cur_sna_20m_0529,44.7894897,-120.1113,43.5808716,,MMIR,FW,,TRUE,MMIR
cur_sna_20m_0530,44.2967834,-119.10918,43.5922585,,MMIR,FW,,TRUE,MMIR
cur_sna_20m_0531,38.8990288,-145.09052,50.6305923,,PAST,FW,,FALSE,PAST
cur_sna_20m_0532,41.0801468,-141.29007,49.1479187,,PPOR,FW,,FALSE,AAGA
cur_sna_20m_0533,44.9716911,-143.30493,51.2637482,,AAGA,FW,,TRUE,AAGA
cur_sna_20m_0534,49.1790543,-137.18748,51.3487778,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0535,48.8571663,-126.09058,46.0178299,,AAGA,FW,,FALSE,AAGA
cur_sna_20m_0536,47.0966301,-118.56409,44.396225,,OFRA,FW,,FALSE,OFAV
cur_sna_20m_0537,44.2808418,-115.55623,44.2557793,,MMIR,FW,,TRUE,MMIR
cur_sna_20m_0538,44.6999054,-117.01081,44.3628235,,MMIR,FW,,TRUE,MMIR
cur_sna_20m_0539,45.393795,-116.1575,44.0834465,,MMIR,FW,,TRUE,MMIR
cur_sna_20m_0541,44.3127251,-114.24589,41.0619164,,MMIR,FW,,FALSE,MMIR
cur_sna_20m_0543,41.0277634,-112.12247,40.8402367,,AAGA,FW,,FALSE,AAGA
cur_sna_20m_0544,45.0954399,-113.37283,41.7550468,,EFAS,FW,,TRUE,EFAS
cur_sna_20m_0545,44.3119659,-112.32441,40.3369026,,EFAS,FW,NOISE,TRUE,EFAS
cur_sna_20m_0546,45.2153893,-114.18971,42.1315994,,AAGA,FW,,TRUE,AAGA
cur_sna_20m_0547,45.9988594,-114.19579,42.5423164,,CNAT,FW,,TRUE,CNAT
cur_sna_20m_0548,45.5190582,-109.53747,38.8747253,,OFRA,FW,,TRUE,OFRA
cur_sna_20m_0549,43.170166,-109.33401,38.7023926,,PAST,FW,,TRUE,PAST
cur_sna_20m_0550,39.7531052,-101.23434,35.0181046,,PAST,FW,,TRUE,PAST
cur_sna_20m_0551,44.6930733,-103.93626,37.0291672,,AAGA,FW,,FALSE,AAGA
cur_sna_20m_0552,44.2929878,-98.659973,33.4025726,,SINT,FW,,TRUE,SINT
cur_sna_20m_0553,38.6431885,-97.487038,34.5018616,,AAGA,FW,,FALSE,AAGA
cur_sna_20m_0554,42.4109879,-94.101868,34.6468658,,PAST,FW,,TRUE,PAST
cur_sna_20m_0555,41.9714241,-93.164284,34.1002579,,AAGA,FW,,FALSE,AAGA
cur_sna_20m_0556,40.3467827,-93.336617,32.4262695,,MCAV,FW,,FALSE,MCAV
cur_sna_20m_0557,37.0572662,-93.496803,31.6632977,,PAST,FW,,TRUE,PAST
